,Type,Primary wire,width primary,height primary,Secondary wire,width secondary,height secondary,Stack mm,Tongue mm,wl mm,ww mm,Total Built,Core Loss,Copper Loss,Temperature rise Cu,Temperature rise Fe,Core weight,Conductor weight,Cost,Primary turns,Secondary turns,MTL Primary,MTL Secondary,TPL Primary,TPL Secondary,Length primary,Length secondary,Resistance primary,Resistance secondary,Cu surface area,Core surface area,Weight of Cu kg,Weight of Fe,Primary current,Primary voltage,Primary power,Secondary current,Secondary voltage,Secondary power
899,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,125.0,120.0,35.0,25.199999999999996,95.33160000000001,85.75854820415879,69.0201241941058,27.950626590121654,63.5544,8.3827605,23852.222475000002,55,56,55,59,22,22,3025,3304,0.03388,0.0370048,829.9199999999998,2756.0,8.3827605,63.5544,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1079,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,120.0,130.0,30.0,25.199999999999996,95.33160000000001,85.75854820415879,64.60442071209168,28.264426179678523,63.5544,8.3827605,23852.222475000002,55,56,55,59,24,24,3025,3304,0.03388,0.0370048,899.0799999999998,2719.0,8.3827605,63.5544,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
357,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,150.0,35.0,25.199999999999996,91.382148,92.9536483931947,63.64104955945213,27.12077115119432,60.921431999999996,9.08607,23862.124499999998,63,64,52,56,28,28,3276,3584,0.0366912,0.0401408,992.3999999999999,2740.0,9.08607,60.921431999999996,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
338,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,155.0,30.0,25.199999999999996,91.382148,92.9536483931947,61.940503405238786,27.21103610131386,60.921431999999996,9.08607,23862.124499999998,63,64,52,56,29,29,3276,3584,0.0366912,0.0401408,1025.4799999999998,2729.0,9.08607,60.921431999999996,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
370,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,145.0,40.0,25.199999999999996,91.382148,92.9536483931947,65.44835623057239,27.03116548639545,60.921431999999996,9.08607,23862.124499999998,63,64,52,56,27,27,3276,3584,0.0366912,0.0401408,959.3199999999998,2751.0,9.08607,60.921431999999996,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
378,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,140.0,45.0,25.199999999999996,91.382148,92.9536483931947,67.37316594859853,26.942211684156504,60.921431999999996,9.08607,23862.124499999998,63,64,52,56,26,26,3276,3584,0.0366912,0.0401408,926.2399999999999,2762.0,9.08607,60.921431999999996,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
0,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,190.0,25.0,18.2,91.24596,93.25175047258978,58.05775432703778,26.54440389575623,60.83064,9.115208999999998,23867.108549999997,69,70,48,51,35,35,3312,3570,0.0370944,0.039984,1112.64,2808.0,9.115208999999998,60.83064,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
91,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,175.0,25.0,21.699999999999996,91.51833599999999,92.84524763705103,58.78142854279967,26.955221814507304,61.012223999999996,9.075474,23874.7563,66,67,49,54,33,33,3234,3618,0.0362208,0.0405216,1091.3,2764.5,9.075474,61.012223999999996,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
120,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,165.0,30.0,25.199999999999996,90.088362,95.54171644612475,60.93430440867413,26.799175457930055,60.058908,9.3390495,23886.824025,66,67,51,55,31,31,3366,3685,0.037699199999999995,0.041271999999999996,1075.1399999999999,2740.5,9.3390495,60.058908,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
141,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,160.0,35.0,25.199999999999996,90.088362,95.54171644612475,62.50294633359232,26.714658356886375,60.058908,9.3390495,23886.824025,66,67,51,55,30,30,3366,3685,0.037699199999999995,0.041271999999999996,1042.56,2751.0,9.3390495,60.058908,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
156,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,155.0,40.0,25.199999999999996,90.088362,95.54171644612475,64.16373153979487,26.630728249708767,60.058908,9.3390495,23886.824025,66,67,51,55,29,29,3366,3685,0.037699199999999995,0.041271999999999996,1009.9799999999999,2761.5,9.3390495,60.058908,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
166,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,150.0,45.0,25.199999999999996,90.088362,95.54171644612475,65.92531533248885,26.54737885081831,60.058908,9.3390495,23886.824025,66,67,51,55,28,28,3366,3685,0.037699199999999995,0.041271999999999996,977.3999999999999,2772.0,9.3390495,60.058908,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
495,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,130.0,120.0,40.0,25.199999999999996,94.12860599999999,88.80731947069943,71.90052262203714,27.251233503588228,62.752404,8.680772999999999,23934.835349999998,58,59,54,58,22,22,3132,3422,0.035078399999999996,0.0383264,817.9199999999998,2806.0,8.680772999999999,62.752404,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
485,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,130.0,125.0,35.0,25.199999999999996,94.12860599999999,88.80731947069943,69.51652999612217,27.339791664147377,62.752404,8.680772999999999,23934.835349999998,58,59,54,58,23,23,3132,3422,0.035078399999999996,0.0383264,851.9999999999999,2795.0,8.680772999999999,62.752404,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
469,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,130.0,130.0,30.0,25.199999999999996,94.12860599999999,88.80731947069943,67.30053976474929,27.42898853487191,62.752404,8.680772999999999,23934.835349999998,58,59,54,58,24,24,3132,3422,0.035078399999999996,0.0383264,886.0799999999998,2784.0,8.680772999999999,62.752404,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
312,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,170.0,25.0,18.2,94.37828399999998,88.64471833648392,59.365953148067724,27.456490298513668,62.91885599999999,8.664878999999999,23961.349049999997,63,64,50,53,32,32,3150,3392,0.03527999999999999,0.037990399999999994,1029.52,2788.0,8.664878999999999,62.91885599999999,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
448,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,125.0,125.0,50.0,25.199999999999996,93.62925,90.20297920604915,71.28265438625763,27.02045675691517,62.4195,8.8171965,23981.211675,60,61,53,57,23,23,3180,3477,0.035616,0.038942399999999995,839.4999999999999,2820.0,8.8171965,62.4195,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
407,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,125.0,145.0,30.0,25.199999999999996,93.62925,90.20297920604915,63.05819922060149,27.373729676115875,62.4195,8.8171965,23981.211675,60,61,53,57,27,27,3180,3477,0.035616,0.038942399999999995,973.8199999999998,2776.0,8.8171965,62.4195,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
444,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,125.0,130.0,45.0,25.199999999999996,93.62925,90.20297920604915,69.01036510779268,27.107827478085145,62.4195,8.8171965,23981.211675,60,61,53,57,24,24,3180,3477,0.035616,0.038942399999999995,873.0799999999998,2809.0,8.8171965,62.4195,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
425,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,125.0,140.0,35.0,25.199999999999996,93.62925,90.20297920604915,64.9127153864994,27.284456893656596,62.4195,8.8171965,23981.211675,60,61,53,57,26,26,3180,3477,0.035616,0.038942399999999995,940.2399999999999,2787.0,8.8171965,62.4195,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
437,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,125.0,135.0,40.0,25.199999999999996,93.62925,90.20297920604915,66.89225571765665,27.19582519331475,62.4195,8.8171965,23981.211675,60,61,53,57,25,25,3180,3477,0.035616,0.038942399999999995,906.6599999999999,2798.0,8.8171965,62.4195,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
